,year,month,site,block,plot,total,deoc,ipac,deva,other,log_total,station,mean_maxF,mean_minF,precip_in,precip_mm,cum_mammal,shan_mammal,rich_mammal,liz_estimates,mam_estimates,mean_maxC,mean_minC,tempdifF,tempdifC,elevation,rain_year,plotidname,plotID
776,2018,February,Mesic,1,Open,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,48,1.1649914,3,#N/A,29,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Open.1,3
777,2018,February,Mesic,1,Partial,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,62,1.3021472,4,#N/A,216,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Partial.1,6
778,2018,February,Mesic,1,Total,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,72,1.1596465,4,#N/A,63,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Total.1,9
779,2018,February,Mesic,2,Open,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,48,1.1649914,3,#N/A,2,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Open.2,12
780,2018,February,Mesic,2,Partial,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,62,1.3021472,4,#N/A,16,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Partial.2,15
781,2018,February,Mesic,2,Total,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,72,1.1596465,4,#N/A,8,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Total.2,18
782,2018,February,Mesic,3,Open,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,48,1.1649914,3,#N/A,13,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Open.3,21
783,2018,February,Mesic,3,Partial,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,62,1.3021472,4,#N/A,#N/A,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Partial.3,24
784,2018,February,Mesic,3,Total,0,0,0,0,#N/A,0,Chuchupate,54.2,20.2,0.66,16.76403353,72,1.1596465,4,#N/A,18,12.33333333,-6.555555556,34,18.88888889,1493.5,2017/2018,Mesic.Total.3,27
785,2018,January,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,13,0.5895476,2,61,6,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Open.2,10
786,2018,January,Arid,2,Partial,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,42,1.0016857,4,73,46,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Partial.2,13
787,2018,January,Arid,2,Total,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,34,1.2446206,4,61,41,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Total.2,16
788,2018,January,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,13,0.5895476,2,52,2,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Open.1,1
789,2018,January,Arid,1,Partial,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,42,1.0016857,4,74,16,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Partial.1,4
790,2018,January,Arid,1,Total,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,34,1.2446206,4,68,16,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Total.1,7
791,2018,January,Arid,3,Open,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,13,0.5895476,2,83,3,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Open.3,19
792,2018,January,Arid,3,Partial,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,42,1.0016857,4,70,#N/A,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Partial.3,22
793,2018,January,Arid,3,Total,0,0,0,0,#N/A,0,Lebec,58.3,38.7,3.41,86.61417323,34,1.2446206,4,89,16,14.61111111,3.722222222,19.6,10.88888889,1089.7,2017/2018,Arid.Total.3,25
794,2018,January,Intermediate,3,Open,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,8,0.5895476,2,208,#N/A,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Open.3,20
795,2018,January,Intermediate,3,Partial,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,12,0.748017,2,163,#N/A,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Partial.3,23
796,2018,January,Intermediate,3,Total,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,23,0.687067,2,177,2,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Total.3,26
797,2018,January,Intermediate,2,Open,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,8,0.5895476,2,85,6,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Open.2,11
798,2018,January,Intermediate,2,Total,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,23,0.687067,2,85,#N/A,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Total.2,17
799,2018,January,Intermediate,2,Partial,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,12,0.748017,2,48,2,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Partial.2,14
800,2018,January,Intermediate,1,Total,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,23,0.687067,2,138,32,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Total.1,8
801,2018,January,Intermediate,1,Open,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,8,0.5895476,2,130,#N/A,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Open.1,2
802,2018,January,Intermediate,1,Partial,0,0,0,0,#N/A,0,Loraine,59.2,37.5,1.57,39.87807976,12,0.748017,2,134,8,15.11111111,3.055555556,21.7,12.05555556,1290.8,2017/2018,Intermediate.Partial.1,5
803,2018,January,Mesic,1,Total,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,72,1.1596465,4,#N/A,63,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Total.1,9
804,2018,January,Mesic,1,Partial,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,62,1.3021472,4,#N/A,216,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Partial.1,6
805,2018,January,Mesic,1,Open,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,48,1.1649914,3,#N/A,29,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Open.1,3
806,2018,January,Mesic,2,Total,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,72,1.1596465,4,#N/A,8,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Total.2,18
807,2018,January,Mesic,2,Partial,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,62,1.3021472,4,#N/A,16,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Partial.2,15
808,2018,January,Mesic,2,Open,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,48,1.1649914,3,#N/A,2,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Open.2,12
809,2018,January,Mesic,3,Total,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,72,1.1596465,4,#N/A,18,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Total.3,27
810,2018,January,Mesic,3,Partial,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,62,1.3021472,4,#N/A,#N/A,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Partial.3,24
811,2018,January,Mesic,3,Open,0,0,0,0,#N/A,0,Chuchupate,56.7,28.6,1.2,30.48006096,48,1.1649914,3,#N/A,13,13.72222222,-1.888888889,28.1,15.61111111,1493.5,2017/2018,Mesic.Open.3,21
812,2018,July,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,52,2,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Open.1,1
813,2018,July,Arid,1,Partial,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,74,16,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Partial.1,4
814,2018,July,Arid,1,Total,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,68,16,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Total.1,7
815,2018,July,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,61,6,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Open.2,10
816,2018,July,Arid,2,Partial,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,73,46,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Partial.2,13
817,2018,July,Arid,2,Total,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,61,41,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Total.2,16
818,2018,July,Arid,3,Open,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,83,3,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Open.3,19
819,2018,July,Arid,3,Partial,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,70,#N/A,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Partial.3,22
820,2018,July,Arid,3,Total,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,89,16,#N/A,#N/A,#N/A,#N/A,1089.7,2017/2018,Arid.Total.3,25
821,2018,July,Intermediate,1,Total,1,1,0,0,#N/A,0.693147181,Loraine,93.2,62.3,0.05,1.27000254,23,0.687067,2,138,32,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Total.1,8
822,2018,July,Intermediate,1,Open,0,0,0,0,#N/A,0,Loraine,93.2,62.3,0.05,1.27000254,8,0.5895476,2,130,#N/A,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Open.1,2
823,2018,July,Intermediate,1,Partial,1,1,0,0,#N/A,0.693147181,Loraine,93.2,62.3,0.05,1.27000254,12,0.748017,2,134,8,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Partial.1,5
824,2018,July,Intermediate,2,Open,2,2,0,0,#N/A,1.098612289,Loraine,93.2,62.3,0.05,1.27000254,8,0.5895476,2,85,6,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Open.2,11
825,2018,July,Intermediate,2,Partial,0,0,0,0,#N/A,0,Loraine,93.2,62.3,0.05,1.27000254,12,0.748017,2,48,2,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Partial.2,14
826,2018,July,Intermediate,2,Total,2,2,0,0,#N/A,1.098612289,Loraine,93.2,62.3,0.05,1.27000254,23,0.687067,2,85,#N/A,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Total.2,17
827,2018,July,Intermediate,3,Open,2,2,0,0,#N/A,1.098612289,Loraine,93.2,62.3,0.05,1.27000254,8,0.5895476,2,208,#N/A,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Open.3,20
828,2018,July,Intermediate,3,Partial,5,4,0,1,#N/A,1.791759469,Loraine,93.2,62.3,0.05,1.27000254,12,0.748017,2,163,#N/A,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Partial.3,23
829,2018,July,Intermediate,3,Total,8,6,0,2,#N/A,2.197224577,Loraine,93.2,62.3,0.05,1.27000254,23,0.687067,2,177,2,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Total.3,26
830,2018,July,Mesic,1,Open,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,48,1.1649914,3,#N/A,29,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Open.1,3
831,2018,July,Mesic,1,Partial,1,1,0,0,#N/A,0.693147181,Chuchupate,91.1,52.9,#N/A,#N/A,62,1.3021472,4,#N/A,216,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Partial.1,6
832,2018,July,Mesic,1,Total,1,1,0,0,#N/A,0.693147181,Chuchupate,91.1,52.9,#N/A,#N/A,72,1.1596465,4,#N/A,63,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Total.1,9
833,2018,July,Mesic,2,Open,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,48,1.1649914,3,#N/A,2,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Open.2,12
834,2018,July,Mesic,2,Partial,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,62,1.3021472,4,#N/A,16,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Partial.2,15
835,2018,July,Mesic,2,Total,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,72,1.1596465,4,#N/A,8,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Total.2,18
836,2018,July,Mesic,3,Open,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,48,1.1649914,3,#N/A,13,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Open.3,21
837,2018,July,Mesic,3,Partial,1,1,0,0,#N/A,0.693147181,Chuchupate,91.1,52.9,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Partial.3,24
838,2018,July,Mesic,3,Total,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,72,1.1596465,4,#N/A,18,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Total.3,27
839,2018,June,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,13,0.5895476,2,52,2,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Open.1,1
840,2018,June,Arid,1,Partial,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,42,1.0016857,4,74,16,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Partial.1,4
841,2018,June,Arid,1,Total,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,34,1.2446206,4,68,16,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Total.1,7
842,2018,June,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,13,0.5895476,2,61,6,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Open.2,10
843,2018,June,Arid,2,Partial,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,42,1.0016857,4,73,46,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Partial.2,13
844,2018,June,Arid,2,Total,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,34,1.2446206,4,61,41,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Total.2,16
845,2018,June,Arid,3,Open,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,13,0.5895476,2,83,3,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Open.3,19
846,2018,June,Arid,3,Partial,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,42,1.0016857,4,70,#N/A,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Partial.3,22
847,2018,June,Arid,3,Total,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,34,1.2446206,4,89,16,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Total.3,25
848,2018,June,Intermediate,1,Open,0,0,0,0,#N/A,0,Loraine,84,52.2,0,0,8,0.5895476,2,130,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Open.1,2
849,2018,June,Intermediate,1,Partial,2,1,0,1,#N/A,1.098612289,Loraine,84,52.2,0,0,12,0.748017,2,134,8,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Partial.1,5
850,2018,June,Intermediate,1,Total,4,3,0,1,#N/A,1.609437912,Loraine,84,52.2,0,0,23,0.687067,2,138,32,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Total.1,8
851,2018,June,Intermediate,2,Open,4,4,0,0,#N/A,1.609437912,Loraine,84,52.2,0,0,8,0.5895476,2,85,6,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Open.2,11
852,2018,June,Intermediate,2,Partial,1,1,0,0,#N/A,0.693147181,Loraine,84,52.2,0,0,12,0.748017,2,48,2,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Partial.2,14
853,2018,June,Intermediate,2,Total,8,6,0,2,#N/A,2.197224577,Loraine,84,52.2,0,0,23,0.687067,2,85,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Total.2,17
854,2018,June,Intermediate,3,Open,8,7,1,0,#N/A,2.197224577,Loraine,84,52.2,0,0,8,0.5895476,2,208,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Open.3,20
855,2018,June,Intermediate,3,Partial,13,10,1,2,#N/A,2.63905733,Loraine,84,52.2,0,0,12,0.748017,2,163,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Partial.3,23
856,2018,June,Intermediate,3,Total,17,14,0,3,#N/A,2.890371758,Loraine,84,52.2,0,0,23,0.687067,2,177,2,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Total.3,26
857,2018,June,Mesic,1,Open,0,0,0,0,#N/A,0,Chuchupate,83.6,42,#N/A,#N/A,48,1.1649914,3,#N/A,29,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Open.1,3
858,2018,June,Mesic,1,Partial,2,2,0,0,#N/A,1.098612289,Chuchupate,83.6,42,#N/A,#N/A,62,1.3021472,4,#N/A,216,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Partial.1,6
859,2018,June,Mesic,1,Total,1,1,0,0,#N/A,0.693147181,Chuchupate,83.6,42,#N/A,#N/A,72,1.1596465,4,#N/A,63,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Total.1,9
860,2018,June,Mesic,2,Open,1,1,0,0,#N/A,0.693147181,Chuchupate,83.6,42,#N/A,#N/A,48,1.1649914,3,#N/A,2,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Open.2,12
861,2018,June,Mesic,2,Partial,4,4,0,0,#N/A,1.609437912,Chuchupate,83.6,42,#N/A,#N/A,62,1.3021472,4,#N/A,16,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Partial.2,15
862,2018,June,Mesic,2,Total,6,5,0,1,#N/A,1.945910149,Chuchupate,83.6,42,#N/A,#N/A,72,1.1596465,4,#N/A,8,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Total.2,18
863,2018,June,Mesic,3,Open,5,5,0,0,#N/A,1.791759469,Chuchupate,83.6,42,#N/A,#N/A,48,1.1649914,3,#N/A,13,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Open.3,21
864,2018,June,Mesic,3,Partial,4,4,0,0,#N/A,1.609437912,Chuchupate,83.6,42,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Partial.3,24
865,2018,June,Mesic,3,Total,9,9,0,0,#N/A,2.302585093,Chuchupate,83.6,42,#N/A,#N/A,72,1.1596465,4,#N/A,18,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Total.3,27
866,2018,March,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,13,0.5895476,2,52,2,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Open.1,1
867,2018,March,Arid,1,Partial,1,0,1,0,#N/A,0.693147181,Lebec,54.6,37.6,2.26,57.40411481,42,1.0016857,4,74,16,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Partial.1,4
868,2018,March,Arid,1,Total,1,1,0,0,#N/A,0.693147181,Lebec,54.6,37.6,2.26,57.40411481,34,1.2446206,4,68,16,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Total.1,7
869,2018,March,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,13,0.5895476,2,61,6,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Open.2,10
870,2018,March,Arid,2,Partial,3,2,1,0,#N/A,1.386294361,Lebec,54.6,37.6,2.26,57.40411481,42,1.0016857,4,73,46,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Partial.2,13
871,2018,March,Arid,2,Total,4,3,1,0,#N/A,1.609437912,Lebec,54.6,37.6,2.26,57.40411481,34,1.2446206,4,61,41,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Total.2,16
872,2018,March,Arid,3,Open,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,13,0.5895476,2,83,3,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Open.3,19
873,2018,March,Arid,3,Partial,2,2,0,0,#N/A,1.098612289,Lebec,54.6,37.6,2.26,57.40411481,42,1.0016857,4,70,#N/A,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Partial.3,22
874,2018,March,Arid,3,Total,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,34,1.2446206,4,89,16,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Total.3,25
875,2018,March,Intermediate,1,Open,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,8,0.5895476,2,130,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Open.1,2
876,2018,March,Intermediate,1,Partial,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,12,0.748017,2,134,8,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Partial.1,5
877,2018,March,Intermediate,1,Total,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,23,0.687067,2,138,32,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Total.1,8
878,2018,March,Intermediate,2,Open,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,8,0.5895476,2,85,6,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Open.2,11
879,2018,March,Intermediate,2,Partial,1,1,0,0,#N/A,0.693147181,Loraine,55.7,35.7,5.35,135.8902718,12,0.748017,2,48,2,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Partial.2,14
880,2018,March,Intermediate,2,Total,4,4,0,0,#N/A,1.609437912,Loraine,55.7,35.7,5.35,135.8902718,23,0.687067,2,85,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Total.2,17
881,2018,March,Intermediate,3,Open,5,5,0,0,#N/A,1.791759469,Loraine,55.7,35.7,5.35,135.8902718,8,0.5895476,2,208,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Open.3,20
882,2018,March,Intermediate,3,Partial,7,7,0,0,#N/A,2.079441542,Loraine,55.7,35.7,5.35,135.8902718,12,0.748017,2,163,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Partial.3,23
883,2018,March,Intermediate,3,Total,8,7,1,0,#N/A,2.197224577,Loraine,55.7,35.7,5.35,135.8902718,23,0.687067,2,177,2,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Total.3,26
884,2018,March,Mesic,1,Open,1,0,1,0,#N/A,0.693147181,Chuchupate,54,27.7,8.97,227.8384557,48,1.1649914,3,#N/A,29,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Open.1,3
885,2018,March,Mesic,1,Partial,2,2,0,0,#N/A,1.098612289,Chuchupate,54,27.7,8.97,227.8384557,62,1.3021472,4,#N/A,216,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Partial.1,6
886,2018,March,Mesic,1,Total,2,2,0,0,#N/A,1.098612289,Chuchupate,54,27.7,8.97,227.8384557,72,1.1596465,4,#N/A,63,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Total.1,9
887,2018,March,Mesic,2,Open,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,48,1.1649914,3,#N/A,2,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Open.2,12
888,2018,March,Mesic,2,Partial,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,62,1.3021472,4,#N/A,16,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Partial.2,15
889,2018,March,Mesic,2,Total,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,72,1.1596465,4,#N/A,8,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Total.2,18
890,2018,March,Mesic,3,Open,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,48,1.1649914,3,#N/A,13,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Open.3,21
891,2018,March,Mesic,3,Partial,2,1,1,0,#N/A,1.098612289,Chuchupate,54,27.7,8.97,227.8384557,62,1.3021472,4,#N/A,#N/A,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Partial.3,24
892,2018,March,Mesic,3,Total,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,72,1.1596465,4,#N/A,18,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Total.3,27
893,2018,May,Arid,1,Partial,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,42,1.0016857,4,74,16,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Partial.1,4
